Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),Heuristic Distance (km),Day Type,Period Name,Peak Hour,Time,Weekday,Weekend,Public Holiday
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,20.53,6.82,433.59,1,9.22,1.42330861499857,Weekday,Non-peak Morning,0,06:30:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,19.03,6.82,433.59,1,9.22,1.42330861499857,Weekday,Morning Peak,0,08:30:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,25.22,15.25,1038.85,0,9.97,1.42330861499857,Weekday,Non-peak Late Morning,0,10:45:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,21.23,8.67,539.11,1,10.43,1.42330861499857,Weekday,Lunch Peak,0,13:00:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,25.22,15.25,1038.85,0,9.97,1.42330861499857,Weekday,Non-peak Afternoon,0,15:30:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,25.22,15.25,1038.85,0,9.97,1.42330861499857,Weekday,Evening Peak,0,18:30:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,21.23,8.67,539.11,1,10.43,1.42330861499857,Weekday,Non-peak Evening,0,21:00:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,21.23,8.67,539.11,1,10.43,1.42330861499857,Weekday,Late Night Non-peak,0,23:30:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,20.53,6.82,433.59,1,9.22,1.42330861499857,Weekend,Non-peak Morning,0,06:30:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,19.03,6.82,433.59,1,9.22,1.42330861499857,Weekend,Morning Peak,0,08:30:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,25.22,15.25,1038.85,0,9.97,1.42330861499857,Weekend,Non-peak Late Morning,0,10:45:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,21.23,8.67,539.11,1,10.43,1.42330861499857,Weekend,Lunch Peak,0,13:00:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,25.22,15.25,1038.85,0,9.97,1.42330861499857,Weekend,Non-peak Afternoon,0,15:30:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,25.22,15.25,1038.85,0,9.97,1.42330861499857,Weekend,Evening Peak,0,18:30:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,21.23,8.67,539.11,1,10.43,1.42330861499857,Weekend,Non-peak Evening,0,21:00:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,21.23,8.67,539.11,1,10.43,1.42330861499857,Weekend,Late Night Non-peak,0,23:30:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,20.53,6.82,433.59,1,9.22,1.42330861499857,Public Holiday,Non-peak Morning,0,06:30:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,19.03,6.82,433.59,1,9.22,1.42330861499857,Public Holiday,Morning Peak,0,08:30:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,25.22,15.25,1038.85,0,9.97,1.42330861499857,Public Holiday,Non-peak Late Morning,0,10:45:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,21.23,8.67,539.11,1,10.43,1.42330861499857,Public Holiday,Lunch Peak,0,13:00:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,25.22,15.25,1038.85,0,9.97,1.42330861499857,Public Holiday,Non-peak Afternoon,0,15:30:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,25.22,15.25,1038.85,0,9.97,1.42330861499857,Public Holiday,Evening Peak,0,18:30:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,21.23,8.67,539.11,1,10.43,1.42330861499857,Public Holiday,Non-peak Evening,0,21:00:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,JURONG POLYCLINIC,1.350189,103.730642,21.23,8.67,539.11,1,10.43,1.42330861499857,Public Holiday,Late Night Non-peak,0,23:30:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,30.18,16.68,1098.87,1,9.23,2.39298811793491,Weekday,Non-peak Morning,0,06:30:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,26.22,15.17,1008.29,1,8.97,2.39298811793491,Weekday,Morning Peak,0,08:30:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,24.93,13.55,908.83,1,8.65,2.39298811793491,Weekday,Non-peak Late Morning,0,10:45:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,25.68,7.5,513.51,1,11.9,2.39298811793491,Weekday,Lunch Peak,0,13:00:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,29.38,22.58,1544.63,0,6.8,2.39298811793491,Weekday,Non-peak Afternoon,0,15:30:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,22.68,7.5,513.51,1,11.9,2.39298811793491,Weekday,Evening Peak,0,18:30:00,1,0,0
