Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),Heuristic Distance (km),Day Type,Period Name,Peak Hour,Time,Weekday,Weekend,Public Holiday
Bukit Panjang,Bangkit,1.377110938,103.7742934,BUKIT BATOK POLYCLINIC,1.352161,103.748974,29.83,7.97,487.75,0,21.87,3.95204950133948,Public Holiday,Lunch Peak,0,13:00:00,0,0,1
Bukit Panjang,Bangkit,1.377110938,103.7742934,BUKIT BATOK POLYCLINIC,1.352161,103.748974,29.83,7.97,487.75,0,21.87,3.95204950133948,Public Holiday,Non-peak Afternoon,0,15:30:00,0,0,1
Bukit Panjang,Bangkit,1.377110938,103.7742934,BUKIT BATOK POLYCLINIC,1.352161,103.748974,29.83,7.97,487.75,0,21.87,3.95204950133948,Public Holiday,Evening Peak,0,18:30:00,0,0,1
Bukit Panjang,Bangkit,1.377110938,103.7742934,BUKIT BATOK POLYCLINIC,1.352161,103.748974,29.83,7.97,487.75,0,21.87,3.95204950133948,Public Holiday,Non-peak Evening,0,21:00:00,0,0,1
Bukit Panjang,Bangkit,1.377110938,103.7742934,BUKIT BATOK POLYCLINIC,1.352161,103.748974,29.83,7.97,487.75,0,21.87,3.95204950133948,Public Holiday,Late Night Non-peak,0,23:30:00,0,0,1
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,52.8,11.67,700.94,2,35.98,5.70155312413508,Weekday,Non-peak Morning,0,06:30:00,1,0,0
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,43.53,7.57,443.14,0,35.97,5.70155312413508,Weekday,Morning Peak,0,08:30:00,1,0,0
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,42.03,7.57,443.14,2,26.7,5.70155312413508,Weekday,Non-peak Late Morning,0,10:45:00,1,0,0
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,43.53,7.57,443.14,0,35.97,5.70155312413508,Weekday,Lunch Peak,0,13:00:00,1,0,0
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,43.53,7.57,443.14,0,35.97,5.70155312413508,Weekday,Non-peak Afternoon,0,15:30:00,1,0,0
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,43.53,7.57,443.14,0,35.97,5.70155312413508,Weekday,Evening Peak,0,18:30:00,1,0,0
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,43.53,7.57,443.14,0,35.97,5.70155312413508,Weekday,Non-peak Evening,0,21:00:00,1,0,0
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,43.53,7.57,443.14,0,35.97,5.70155312413508,Weekday,Late Night Non-peak,0,23:30:00,1,0,0
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,52.8,11.67,700.94,2,35.98,5.70155312413508,Weekend,Non-peak Morning,0,06:30:00,0,1,0
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,43.53,7.57,443.14,0,35.97,5.70155312413508,Weekend,Morning Peak,0,08:30:00,0,1,0
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,42.03,7.57,443.14,2,26.7,5.70155312413508,Weekend,Non-peak Late Morning,0,10:45:00,0,1,0
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,43.53,7.57,443.14,0,35.97,5.70155312413508,Weekend,Lunch Peak,0,13:00:00,0,1,0
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,43.53,7.57,443.14,0,35.97,5.70155312413508,Weekend,Non-peak Afternoon,0,15:30:00,0,1,0
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,43.53,7.57,443.14,0,35.97,5.70155312413508,Weekend,Evening Peak,0,18:30:00,0,1,0
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,43.53,7.57,443.14,0,35.97,5.70155312413508,Weekend,Non-peak Evening,0,21:00:00,0,1,0
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,43.53,7.57,443.14,0,35.97,5.70155312413508,Weekend,Late Night Non-peak,0,23:30:00,0,1,0
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,52.8,11.67,700.94,2,35.98,5.70155312413508,Public Holiday,Non-peak Morning,0,06:30:00,0,0,1
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,43.53,7.57,443.14,0,35.97,5.70155312413508,Public Holiday,Morning Peak,0,08:30:00,0,0,1
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,42.03,7.57,443.14,2,26.7,5.70155312413508,Public Holiday,Non-peak Late Morning,0,10:45:00,0,0,1
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,43.53,7.57,443.14,0,35.97,5.70155312413508,Public Holiday,Lunch Peak,0,13:00:00,0,0,1
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,43.53,7.57,443.14,0,35.97,5.70155312413508,Public Holiday,Non-peak Afternoon,0,15:30:00,0,0,1
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,43.53,7.57,443.14,0,35.97,5.70155312413508,Public Holiday,Evening Peak,0,18:30:00,0,0,1
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,43.53,7.57,443.14,0,35.97,5.70155312413508,Public Holiday,Non-peak Evening,0,21:00:00,0,0,1
Bukit Panjang,Bangkit,1.377110938,103.7742934,JURONG POLYCLINIC,1.350189,103.730642,43.53,7.57,443.14,0,35.97,5.70155312413508,Public Holiday,Late Night Non-peak,0,23:30:00,0,0,1
