Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),Heuristic Distance (km),Day Type,Period Name,Peak Hour,Time,Weekday,Weekend,Public Holiday
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,ALEXANDRA HOSPITAL,1.286829,103.802524,15.72,15.72,1019.14,0,0.0,0.788714844033842,Public Holiday,Late Night Non-peak,0,23:30:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Weekday,Non-peak Morning,0,06:30:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Weekday,Morning Peak,0,08:30:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Weekday,Non-peak Late Morning,0,10:45:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Weekday,Lunch Peak,0,13:00:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Weekday,Non-peak Afternoon,0,15:30:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Weekday,Evening Peak,0,18:30:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Weekday,Non-peak Evening,0,21:00:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Weekday,Late Night Non-peak,0,23:30:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Weekend,Non-peak Morning,0,06:30:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Weekend,Morning Peak,0,08:30:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Weekend,Non-peak Late Morning,0,10:45:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Weekend,Lunch Peak,0,13:00:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Weekend,Non-peak Afternoon,0,15:30:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Weekend,Evening Peak,0,18:30:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Weekend,Non-peak Evening,0,21:00:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Weekend,Late Night Non-peak,0,23:30:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Public Holiday,Non-peak Morning,0,06:30:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Public Holiday,Morning Peak,0,08:30:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Public Holiday,Non-peak Late Morning,0,10:45:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Public Holiday,Lunch Peak,0,13:00:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Public Holiday,Non-peak Afternoon,0,15:30:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Public Holiday,Evening Peak,0,18:30:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Public Holiday,Non-peak Evening,0,21:00:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,16.52,16.52,1094.13,0,0.0,0.971054224681769,Public Holiday,Late Night Non-peak,0,23:30:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Weekday,Non-peak Morning,0,06:30:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Weekday,Morning Peak,0,08:30:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Weekday,Non-peak Late Morning,0,10:45:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Weekday,Lunch Peak,0,13:00:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Weekday,Non-peak Afternoon,0,15:30:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Weekday,Evening Peak,0,18:30:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Weekday,Non-peak Evening,0,21:00:00,1,0,0
